test	text	postcode
DCPS:2551784716	Perrymount Primary School, Sunderland Road	 SE23 2PX
DCPS:2306527978	Ten Em Bee Sports Development, Centre, 120A Old Bromley Road	 BR1 4JY
DCPS:3934262860	St. John the Baptist Church, 353 Bromley Road	 SE6 2RP
DCPS:2129644018	Knights Temple Grove Primary School, Ballamore Road	 BR1 5LW
DCPS:1100043746	Clyde Early Childhood Centre, Etta Street	 SE8 5NH
DCPS:2764913365	ELIM Pentacostal Church & Community Centre, Allerford Road	 SE6 3DE
DCPS:2112275733	Vernon Hall, Temple United Reformed Church, High Street, St. Mary Cray	
DCPS:1737672218	Manor Oak Primary School, Sweeps Lane/Blacksmith`s Lane, St. Mary Cray	
DCPS:3515278471	Perry Hall Primary School, Perry Hall Road, Orpington	
DCPS:2080740566	Orpington Sea Cadets, T S Whirlwind, Park Road, St Mary Cray	
DCPS:2084750131	Mobile Unit, The Car Park, The Common, Leaves Green	
DCPS:3480925188	Downe Village Hall, 24 High Street, Downe	
DCPS:2984998276	Hazelwood Eldon Village Hall, 7 Spinney Way, Cudham	
DCPS:2968109899	Greenwood Centre, 4 High Street, Green Street Green	
DCPS:2153950174	Cudham C.E. Primary School, Jail Lane, Biggin Hill	
DCPS:3282814162	Church Parish Hall, Cudham Lane South, Cudham	
DCPS:2374885833	Westerham Hill Baptist Church, South Street, 432 Main Road, Westerham Hill	
DCPS:2129081929	St. Paul`s Church Hall, Crofton Road, Orpington	
DCPS:2974731375	Oak Hall, Crofton Baptist Church, Crofton Lane, Orpington	
DCPS:3807543991	Crofton Halls, York Rise, Orpington	
DCPS:1999961990	Darrick Wood Infant School, Lovibonds Avenue, Orpington	
DCPS:3410254163	Tubbenden Primary School, Sandy Bury, Off Tile Farm Road	
DCPS:4089734692	Farnborough Village Hall, High Street, Farnborough	
DCPS:3096688707	All Saints Church Hall, Bark Hart Road, Orpington	
DCPS:2133420372	Hillside Primary School, Dyke Drive, Orpington	
DCPS:3918892166	Blenheim Children & Family Centre, Blenheim Road, Orpington	
DCPS:1843586498	Methodist Church Hall, Sevenoaks Road, Orpington	
DCPS:4102263838	Burwood School, Avalon Road, Orpington	
DCPS:2902317557	Christ Church, 165 Charterhouse Road, Orpington	
DCPS:2842044382	Garden Estates Association Hall, 36 Woodhurst Avenue, Petts Wood	
DCPS:1654311554	Crofton JUNIOR School, Towncourt Lane, Orpington	
DCPS:1308879241	Memorial Hall, 200 Petts Wood Road, Petts Wood	
DCPS:3162727870	St. John`s Church Hall, Lynwood Grove, Orpington	
DCPS:1930206823	Roomfield Baptist Church, Halifax Road, Todmorden	 OL14 5BE
DCPS:4249144581	Rastrick Fire Station, Clough Lane, Brighouse	 HD6 3QQ
DCPS:2609085940	Bethesda Methodist Church, Victoria Road, Elland	 HX5 0AB
DCPS:1931104642	Southgate Methodist Sunday School, Langdale Street, Elland	 HX5 0JL
DCPS:3027818863	All Saints Church, The School Room, Savile Road, Elland	 HX5 0JF
DCPS:2762432370	Huddersfield Amateur FC, Old Earth, Lower Edge Road, Elland	 HX5 9ES
DCPS:1546212707	Cedar Court Hotel, Ainley Top, Huddersfield	 HD3 3RH
DCPS:3956971534	Cross Lane Primary School, Cross Lane, Elland	 HX5 0LP
DCPS:2921228869	Greetland Community And Sports Centre, The Main Hall, Rochdale Road, Greetland	 HX4 8JG
DCPS:3940994825	West Vale J & I School, Stainland Road, West Vale, Halifax	 HX4 8LS
DCPS:2783638044	Holywell Green Primary & Nursery School, Bradley View, Holywell Green, Halifax	 HX4 9AE
DCPS:3265516143	Bowling Green Primary School, Stainland, Halifax	 HX4 9HU
DCPS:1519802291	Christ Church C of E Junior School, Park Road, Sowerby Bridge	
DCPS:2375077348	St Hildas Church, Gibraltar Road, Halifax	 HX1 4HE
DCPS:3612317049	New Hope United Reform Church, Warley Road, Highroad Well, Halifax	 HX2 0AD
DCPS:3657301863	Halifax Vandals RUFC, Warley Town Lane, Warley, Halifax	 HX2 7SL
DCPS:3924055805	Grace Baptist Church, Roils Head Road, Norton Tower, Halifax	 HX2 0LH
DCPS:4067283401	Hi Energy Fitness Centre, The Maltings, Maltings Road, Wheatley, Halifax	 HX2 0TJ
DCPS:1618210441	Goldsmith's Community Centre, Castillon Road	 SE6 1QD
DCPS:3950499513	Collage Park Baptist Chapel, Clarendon Rise	 SE13 5ES
DCPS:2244875877	St. Savlour's Church hall, 69 Brockley Rise	 SE23 1JN
DCPS:2761995480	Our Lady and St. Phillip Neri Primary School, Mayow Road	 SE23 2XG
DCPS:2388796043	Christ Church, United Reform Church, Bellingham Green	 SE6 3HQ
DCPS:2371013763	Deptford Park Primary School, Entrance in Evelyn Street	 SE8 5RJ
DCPS:3286583404	Mulberry Centre, 15 Amersham Vale	 SE14 6LE
DCPS:1354326624	Perry Rise Baptist Church, Perry Rise	 SE23 2QL
DCPS:1158389471	St. Michaels C of E School, Champion Crescent	 SE26 4HH
DCPS:3249885737	Healthy Lifestyle Centre, Abbotshall Road	 SE6 1SQ
DCPS:4197931791	Crofton Park Baptist Church, Huxbear Street	 SE4 1EA
DCPS:2563879374	Granville Park Centre, Granville Park	 SE13 7DX
DCPS:2605332247	Lochabar Hall, Manor Lane Terrace	 SE13 5QL
DCPS:2629970105	St. Andrews United Reformed Church, Brockley Road	 SE4 2SA
DCPS:1867443324	Edmund Waller Primary School, Waller Road	 SE14 5LY
DCPS:1215299989	Hatcham Oak Early Childhood Centre, 29 Wallbutton Road	 SE4 2NX
DCPS:2614663258	Torridon Junior School (Hall), Entrance on Hazelbank Road	 SE6 1TG
DCPS:3302995394	Haseltine Primary School, Haseltine Road	 SE26 5AD
DCPS:3328553492	Brindishe Green Primary School (Formally Hither Green Primary School, Beacon Road	 SE13 6EH
DCPS:1203944586	New Cross Road Baptist Church Hall, 466a New Cross Road	 SE14 6TJ
DCPS:3700622201	W. G. Grace Community Centre, 1 Lions Close	 SE9 4HG
DCPS:2413535672	St. Marys C of E Primary School, Entrance on Romborough Way	 SE13 6NX
DCPS:2988699307	Woodpecker Community Centre, Woodpecker Estate,100 Woodpecker Road	 SE14 6EU
DCPS:2750291364	John Stainer Community Primary School, St Asaph Road London	 SE4 2DY
DCPS:3127628620	Grinling Gibbons School, Clyde Street	 SE8 5LW
DCPS:2507072217	Ashmead Primary School, Ashmead Road	 SE8 4DX
DCPS:3562796077	Prendergast Vale College (Nursery), Elmira Street	 SE13 7BN
DCPS:2322352048	St. Johns Medical Centre, 56-60 Loampit Hill	 SE13 7SX
DCPS:3469073078	Roseview Lounge, 122 Marsala Road	 SE13 7AF
DCPS:1869289016	Lewington Centre, 9 Eugenia Road	 SE16 2RU
DCPS:2421540029	The Church (World wide) Incorporated, R/O 49 Devonshire Road	 SE23 3EN
DCPS:4256162311	Calabash Centre, 24-26 George Lane	 SE13 6HH
DCPS:3209891269	Forest Hill Library, Entrance in Thorpewood Avenue	 SE23 3HZ
DCPS:3490105313	Little Gem's Nursery, Clare Road, entrance in St.Donatts Road	 SE14 6PX
DCPS:1205844162	Catford & Bromley Synagogue, Youth Club, 6 Crantock Road	 SE6 2QT
DCPS:1542842228	Lee Green United Reformed Church, 111-113 Burnt Ash Road	 SE12 8RA
DCPS:1033320050	The Library at Deptford Lounge, 9 Giffin Street	 SE8 4RJ
DCPS:1053353812	Elfrida Nursery School (Community Centre), Entrance in Playgreen Way	 SE6 3EN
DCPS:4083057061	Church of Jesus Christ Of, Latter Day Saints, Main Foyer Entrance At, Junction of Heol Y Deri &, Heol Llanishen Fach, Cardiff	
DCPS:1655669208	Portacabin In Car Park Of, Pantmawr Inn, Tyla Teg, Pantmawr, Cardiff	
DCPS:3660088891	Rhiwbina Memorial Hall, (Lon Ucha Entrance), Rhiwbina, Cardiff	
DCPS:2256086055	Canolfan Beulah, (Church Community Centre), Beulah Crossroads, Rhiwbina, Cardiff	
DCPS:1701650278	Bethany Baptist Church Hall, Heol Uchaf, Rhiwbina, Cardiff, Cardiff	
DCPS:4233336373	Family Contact Children & Family Centre, Metal Street, Adamsdown, Cardiff	
DCPS:1285558004	Stacey Primary School, Stacey Road, Cardiff	
DCPS:1272349029	The Rubicon, Nora Street, Adamsdown, Cardiff	 CF24 1ND
DCPS:2308201367	The Cypriot Community Centre, North Church Street, Butetown, Cardiff	
DCPS:1040230916	Portacabin, County Hall, County Hall, Atlantic Wharf, Butetown, Cardiff	
DCPS:3270652492	Mountstuart Primary School, (The Nursery), Stuart Street Entrance, Butetown, Cardiff	
DCPS:2919483450	Portacabin, Between 18-28, The Sanctuary, Caerau, Cardiff	
DCPS:1415149996	Immanuel Presbyterian Church, Heol Trelai, Caerau, Cardiff	 CF5 5LJ
DCPS:2348405665	Western Leisure Centre, (The Community Room), Caerau Lane, Cardiff	
DCPS:3498140017	b'St Timothy\x92s Church, Heol Pennar, Caerau, CF5 5NX'	
DCPS:3519849953	Trelai Youth Centre, Bishopston Road, Cardiff	 CF5 5DY
DCPS:1840414521	Church Hall, Clarke Street, Caerau, Cardiff	
DCPS:3803957691	Victoria Park Pavilion, Victoria Park, Canton, Cardiff	
DCPS:1273660105	Lansdowne Primary School, Surrey St Entrance Only, Cardiff	
DCPS:1865029535	Pellon Baptist Sunday School, Spring Hall Lane, Pellon, Halifax	 HX1 4UA
DCPS:2116258699	Llanover Hall, (Front Foyer), Romilly Road, Canton, Cardiff	
DCPS:2933247513	Canton Uniting Church Hall, Theobald Road, Cowbridge Road East, Cardiff	
DCPS:1061442152	Forest Cottage Community Centre, Cousin Lane, Illingworth, Halifax	 HX2 8AD
DCPS:3845995102	Portacabin, Adjacent To, 111 Broad Street, Cardiff	
DCPS:4099736336	Cardiff Muslim School, Merthyr Street, Cardiff	 CF24 4JL
DCPS:2442123142	Mount Tabor Methodist Sunday School, Mount Tabor, Halifax	
DCPS:3942343634	Nazareth House, Colum Road, Cardiff	 CF10 3UN
DCPS:1743234249	Cathays Methodist, Church Foyer, Crwys Road Fanny Street, Cardiff	
DCPS:2426750380	The Church Hall, At Junction of Rhymney, Terrace and Harriet Street, Cathays, Cardiff	
DCPS:2490242080	The Foyer, Sherman Theatre, Senghenydd Road, Cathays,Cardiff	
DCPS:1298462053	The New Cardiff Central Library, Meeting Room, Level 2, Mill Lane, Cardiff	 CF10 1FL
DCPS:2114690518	Creigiau Church Hall, Cardiff Road, Creigiau, Cardiff	
DCPS:3088187413	Portacabin, Tai Penylan, Star Lane, Capel Llanilltern, Cardiff	
DCPS:2473389170	Park End Church Hall, Rhydypenau Cross Roads, Cyncoed, Cardiff	 CF14 0NZ
DCPS:4022346466	The Cafe, The Promenade, Roath Park Lake, Cardiff	
DCPS:1482642500	Cyncoed Methodist Church Centre, Cyncoed Road, Westminister Crescent, Cardiff	
DCPS:2856427766	Portacabin, at junction with Gwern Rhuddi Road, and Hampton Crescent East, Cyncoed, Cardiff	
DCPS:2350195028	Lakeside Primary School, The Nursery Unit, Ontario Way, Cardiff	 CF23 6HB
DCPS:1056859636	St Pauls Catholic Church, Cyncoed Road, Cardiff	
DCPS:3058085256	Steep Lane Baptist Sunday School, Steep Lane, Sowerby, Sowerby Bridge	 HX6 1PG
DCPS:2789436954	Christ Church, Lake Road North, Cardiff	 CF23 5NQ
DCPS:1898591018	Midgley Community Room, Midgley Community Centre, 4B Towngate, Midgley, Luddendenfoot	 HX2 6UE
DCPS:1267198345	Community room at Elphin Court, Mytholmroyd	 HX7 5ES
DCPS:3028085098	Mytholmroyd Working Mens Club, Stocks Avenue, Hebden Bridge	 HX7 5AS
DCPS:4260224312	Barkisland Cricket Club, Woodfield,  Barkisland, Halifax	 HX4 0EA
DCPS:4235112229	Ripponden Parish Community Centre, Old Bank Ripponden, Sowerby Bridge	 HX6 4DG
DCPS:2956723056	St John's CE (VA) School, Godly Lane, Rishworth, Sowerby Bridge	 HX6 4QR
DCPS:1274405464	Stones Methodist Church, Rochdale Road, Ripponden, Sowerby Bridge	 HX6 4LA
DCPS:3413742436	Town Hall, Halifax Road, Todmorden	 OL14 5AA
DCPS:3702745552	St Joseph R C J &I School, Wellington Road, Todmorden	 OL14 5HP
DCPS:2347383849	Vale Baptist Church, Burnley Road, Cornholme, Todmorden	 OL14 8JY
DCPS:3667390103	Cornholme J & I School, Greenfield Terrace Cornholme, Todmorden	 OL14 8PL
DCPS:1114747038	Fernley Lee Primary School, Fernley Lee Road Todmorden	 OL14 5NR
DCPS:4180044804	Fielden Centre, Ewood Lane, Todmorden	 OL14 7DD
DCPS:3063602418	Walsden St Peters Primary School, Regent Street Entrance ,Off Rochdale Road, Walsden	 OL14 6RN
DCPS:2613159079	Walsden Cricket Club, Scott Street Walsden, Todmorden	 OL14 7TF
DCPS:2742605002	Wadsworth Community Centre, Billy Lane, Old Town, Hebden Bridge	 HX7 8RY
DCPS:2368561008	Sunnybank School Annexe, Saddleworth Road, Greetland	 HX4 8LZ
DCPS:3898335508	Pellon Baptist Sunday School, Spring Hall Lane, Pellon, Halifax	 HX1 4UA
DCPS:4105051625	Bethel Presbyterian Church, Michaelston Road, Cardiff	 CF5 4SX
DCPS:2760606762	Hywel Dda Primary School, Cambria Road Deere Road, Ely, Cardiff	
DCPS:2434431400	The Salvation Army Hall, Aberthaw Road, Ely, Cardiff	
DCPS:2366802736	Wanderers Rugby Club, Stirling Road, Ely, Cardiff	
DCPS:2629615363	Mytholmroyd Cricket Club, Moderna Way, Mytholmroyd	 HX7 5PZ
DCPS:4209479980	Ely Baptist Church Hall, Church on the Roundabout, Archer Road, Ely, Cardiff	
DCPS:1606192005	Holy Nativity Church, Sunnybank Road, Mixenden Halifax	
DCPS:2840944149	St Francis Community Centre, 202 Grand Avenue, Ely, Cardiff	
DCPS:2403571363	Bowls Pavilion, Plymouthwood Road, Mill Road, Ely, Cardiff	
DCPS:2362492338	Christchurch Fairwater, Pwllmelin Road, Fairwater, Cardiff	 CF5 3QB
DCPS:3185941812	Pentrebane Community Centre, Adjacent to Primary School, Lavendar Grove Beechley Drive, Cardiff	
DCPS:2968895806	St Peters Church Hall, St Fagans Road, Fairwater, Cardiff	
DCPS:1545934112	Fairwater Presbyterian, Church Schoolroom, St Fagans Road, (St Fagans Close Entrance), Cardiff	
DCPS:2447320553	Church Hall, Carter Place Keystone Rd, Cardiff	
DCPS:3051812724	Social Centre, Talybont Residences, Bevan Place, Gabalfa, Cardiff	
DCPS:1291964070	Mynachdy Welfare Institute, Mynachdy Road, Cardiff	
DCPS:4008687139	All Nations Centre, Sachville Avenue, Heath, Cardiff	
DCPS:2105184248	Heath Evangelical Annexe, Llanishen Street, Cardiff	
DCPS:3916890693	The Salvation Army Citadel, 234 Corporation Road, Grangetown, Cardiff	
DCPS:3110936059	The Old Nursery Unit, Ninian Park Primary School, (Old Ysgol Tan yr Eos) Virgil Street, Cardiff	
DCPS:2891974037	The Baptist Church Hall, Cornwall Street , Rutland Street, Cardiff	
DCPS:1205764702	The Community Room, Channel View Flats, Channel View Road, South-West of the Marl, Recreation Ground	
DCPS:3094948283	St Dyfrigs & St Samsons, Church Hall, Dinas Place, Grangetown, Cardiff	
DCPS:3846293203	Grange Gardens Bowls Pavilion, Holmesdale Street,, Pentrebane Street or, Corporation Road Entrances, Cardiff	
DCPS:2194192821	The Bethesda Hall, Tyn Y Parc Road, Whitchurch, Cardiff	
DCPS:1025197300	The Pavilion, Llwynfedw Gardens, Heath, Cardiff	
DCPS:2719804997	Scout Headquarters, St Agnes Road, Heath, Cardiff	
DCPS:4067551486	Heath Citizens Community Centre, Social Hall rear Building, King George V Drive, Heath, Cardiff	
DCPS:3001111902	St Thomas`s Church Hall, Pantbach Road, Heath, Cardiff	
DCPS:3144364824	The Memorial Hall, Heol Y Delyn, Lisvane, Cardiff	
DCPS:1639855739	Pontprennau Church Community Centre, Pontprennau Road, Pontprennau, Cardiff	
DCPS:1538573087	St Columbas Church Hall, Highroad Well Lane, Halifax	 HX2 0QF
DCPS:2455506373	Siddal Primary School, Backhold Lane, Siddal, Halifax	 HX3 9DL
DCPS:2445720032	Town Hall, St Georges Street, Hebden Bridge	
DCPS:2666687360	Hebden Bridge Methodist Sunday School, Market Street, Hebden Bridge	 HX7 6EU
DCPS:2711275796	St Mary's CE J & I School, Mill Bank, Sowerby Bridge	 HX6 3EJ
DCPS:1165948290	Whinney Hill Community Centre, Whinney Hill Park, Brighouse	 HD6 2NQ
DCPS:2124288865	Waring Green Community Centre, Garden Road, Brighouse	 HD6 2AX
DCPS:3498394998	Clifton Methodist Church, Towngate, Clifton, Brighouse	 HD6 4HX
DCPS:1220095044	Brighouse Civic Hall, Bradford Road, Brighouse	 HD6 1RW
DCPS:4048311071	Blackshaw Head Methodist Sunday School, Blackshawhead, Hebden Bridge	
DCPS:1947987318	Colden J & I School, Smithy Lane, Heptonstall, Hebden Bridge	 HX7 7HW
DCPS:4089833729	Heptonstall J & I School, Smithwell Lane, Heptonstall, Hebden Bridge	 HX7 7NX
DCPS:1484279014	Portacabin In Car Park, Asda Supermarket, Pontprennau, Cardiff	
DCPS:1791038276	Hall at rear of Caersalem Baptist Church, Caersalem Baptist Church, Eurwg Crescent, Old St Mellons, Cardiff	
DCPS:1315257461	St Johns Church Hall, Rachel Close, Danescourt, Cardiff	
DCPS:3044569657	Ysgol Pencae, Highfields, Llandaff, Cardiff	
DCPS:2062474563	Portacabin, Insole Court, Fairwater Road, Llandaff, Cardiff	
DCPS:3358520844	Llandaff Parish Hall, High Street Chapel Street, Llandaff, Cardiff	
DCPS:2146585019	Llandaff North Community Centre, Hawthorn Road East, Llandaff North, Cardiff	
DCPS:4238076800	Hall At the Rear Of All Saints Church, All Saints Church, Gabalfa Road, Llandaff North, Cardiff	
DCPS:3872564907	Gabalfa Primary School, Colwill Road, Gabalfa, Cardiff	
DCPS:3399737064	Bryn Y Deryn School, Student Support Centre, Old Viriamu Jones School, Cefn Road, Cardiff	
DCPS:4206750759	Portacabin, Silverbirch Close, Whitchurch, Cardiff	
DCPS:1326292226	The Thornhill Centre, Excalibur Drive, Thornhill, Cardiff	
DCPS:4237604422	Bethel Church & Community Centre, Bethel Place, Off Llangranog Road, Cardiff	
DCPS:2235738629	Community Suite, Llanishen Leisure Centre, Ty Glas Road, Llanishen, Cardiff	
DCPS:2237320451	The Court School, Station Road, Llanishen, Cardiff	
DCPS:3960796303	Thornhill Primary School, Heol Hir Hillcrest Close, Thornhill, Cardiff	
DCPS:2409908144	St Faiths Church Hall, Morris Avenue, Llanishen, Cardiff	
DCPS:2051940247	The Parish Centre, Newborough Avenue, Llanishen, Cardiff	
DCPS:1547791704	St Brigids Church Hall, Crystal Glen, Llanishen, Cardiff	
DCPS:2222051656	Siloam Baptist Church, Burnham Avenue, Llanrumney, Cardiff	 CF3 5LH
DCPS:1144261001	Ysgol Bro Eirwg, (Welsh School), Ridgeway Road, Llanrumney, Cardiff	
DCPS:3370742786	Bryn Hafod Primary School (Nursery Unit), Blagdon Close, Llanrumney	
DCPS:2573707476	Llanrumney Hub (Library)	
DCPS:2764720307	The Royal British Legion, Rumney Court, British Legion Drive, Cardiff	 CF3 4BN
DCPS:1177363654	St Dyfrigs Church Hall, Countisbury Avenue, Llanrumney, Cardiff	
DCPS:2372712094	The John Reynolds Centre, Shaw Close, Llanrumney, Cardiff	 CF3 5NX
DCPS:1771323238	The Community Centre, Glyn Coed Junior School, Glyn Coed Road, Cardiff	
DCPS:1512500350	Springwood Primary School, Pennsylvannia, Llanedeyrn, Cardiff	 CF23 9LA
DCPS:3655221605	St Philip Evans R C Church, Maelfa, Llanedeyrn, Cardiff	 CF23 9UL
DCPS:1363737379	Christchurch United Church, Wellwood, Llanedeyrn, Cardiff	
DCPS:1521830779	Reception Area, Ty Enfys Care Home, Marle Close, Pentwyn, Cardiff	 CF23 7EP
DCPS:4220380413	Flying Start Activity Room 1, Bryn Celyn Primary School, Glyn Collen	
DCPS:3381792589	Gwaelod Y Garth Village Hall, Main Road, Gwaelod Y Garth, Cardiff	
DCPS:4167460672	Pentyrch Village Hall, Heol Y Bryn, Pentyrch, Cardiff	
DCPS:3575712162	Albany Road Primary School, Albany Road, Cardiff	
DCPS:2078362680	St Peters Church Hall, St Peters Street, Roath, Cardiff	
DCPS:4078199212	22nd Scout Hall, Cottrell Road, Cardiff	
DCPS:3296337505	St Fagans Village Hall, Crofft Y Genau Road, St Fagans, Cardiff	
DCPS:2021262533	Guide Headquarters, Bryn Derwyn, Radyr, Cardiff	
DCPS:2007582684	The Village Hall, Heol Syr Lewis, Morganstown, Cardiff	
DCPS:1177381819	Radyr Methodist Church Hall, Windsor Road, Radyr, Cardiff	
DCPS:1888985930	Old Church Rooms, Park Road, Radyr, Cardiff	
DCPS:3571013423	St Catherines Church Hall, Kings Road, Pontcanna, Cardiff	
DCPS:2741975774	Main Hall Conway Road, Methodist Church Hall, Romilly Crescent Entrance, Canton, Cardiff	
DCPS:3009166119	Severn Primary School, Severn Road, Canton, Cardiff	
DCPS:1422597278	Canton Community Centre, Leckwith Road, Canton, Cardiff	
DCPS:4116785323	The Bangladeshi Centre, Machen Place, Cardiff	
DCPS:3062945593	St Marys Church Hall, Talbot Street, Riverside, Cardiff	
DCPS:2350845654	The City Temple, Lower Cathedral Road, Cardiff	 CF11 9AD
DCPS:1024989256	South Riverside Community, Development Centre, Brunel Street, Cardiff	
DCPS:3506451470	St David`s RC College, (Theatre Block), Ty Gwyn Road, Penylan, Cardiff	
DCPS:2909531632	Roath Park Primary School, Penywain Road, Roath, Cardiff	
DCPS:1121162060	Howardian Community Education Centre, Hammond Way, Cardiff	
DCPS:1254038336	Albany Baptist Church Hall, Albany Road Blenheim Road, Roath, Cardiff	
DCPS:3771951908	Roath Church House, Waterloo Road, Roath, Cardiff	
DCPS:1916523751	St Edwards Church Hall, Westville Road, Blenheim Road, Roath, Cardiff	
DCPS:3118992025	St Augustine's Church Hall, Whitehall Parade, Rumney, Cardiff	
DCPS:1650261793	Rumney Scouts Hall, off Trelawney Avenuen Barmouth Road, Rumney, Cardiff	
DCPS:2549384593	Rumney Youth and Community Centre, Llanstephan Road, Rumney, Cardiff	 CF3 3JA
DCPS:3428936056	Earlswood Social Club, 160-164 Greenway Road, Rumney	 CF3 3PN
DCPS:2499420197	Trowbridge Community Centre, Caernarvon Way, Trowbridge, Cardiff	
DCPS:2974317036	Rumney War Memorial, Wentloog Road, Rumney, Cardiff	
DCPS:1365233206	East Moors Community Centre, Sanquhar Street, Splott, Cardiff	
DCPS:3492562923	Moorland Primary School, Singleton Road, Splott	
DCPS:2883065126	The Library At Star Centre, Star Centre, Splott Road, Cardiff	
DCPS:3935983590	Moorland Community Centre, Moorland Road, Splott	 CF24 2LG
DCPS:3064891648	Baden Powell Junior School, Muirton Road, Tremorfa, Cardiff	
DCPS:2232904782	Belmont Baptist Church Hall, Tweedsmuir Road Taymuir Road, Tremorfa, Cardiff	
DCPS:1006280309	Tremorfa Community Centre, Tweedsmuir Road, Splott, Cardiff	
DCPS:1682981667	Willowbrook Primary School, Sandbrook Road, St Mellons, Cardiff	
DCPS:1248635816	Portacabin (outside Oakfield Primary School), Ferntree Drive, St Mellons, Cardiff	 CF3 0AA
DCPS:1168482263	St Mellons Community Education Centre, Rear of Tesco Supermarket, Crickhowell Road, St Mellons, Cardiff	
DCPS:2795701016	Portacabin, Westbourne Road Shops, Whitchurch, Cardiff	
DCPS:3123229475	The Communal Room, Oak House, Hollybush Estate, Whitchurch, Cardiff	
DCPS:2747876864	The Church Hall, Kelston Road, Whitchurch, Cardiff	
DCPS:2515339830	Portacabin, St Margarets Road, (Heol-Y-Forlan End), Whitchurch, Cardiff	
DCPS:1049001334	Whitchurch Primary Sch. (formally Eglwys Wen Sch.), The Nursery, Erw Las, Whitchurch, Cardiff	
DCPS:1016817771	Ararat Baptist Church, Room 1, Plas Treoda, Whitchurch, Cardiff	 CF14 1PT
DCPS:4239844129	Portcabin, located in the side road between 103-105 Heol Gabriel, Whitchurch, Cardiff	
DCPS:1552888426	The Village Hall, Merthyr Road, Tongwynlais, Cardiff	
DCPS:2139433271	Whitchurch Community Centre, Old Church Road, Whitchurch, Cardiff	 CF14 1AD
DCPS:3704918106	The Committee Room, Whitchurch Rugby Sports & Social Club, Samuels Crescent, Whitchurch,, Cardiff	 CF14 2TH
DCPS:1020643231	St Andrews Methodist Church Hall, (Tower Entrance), Coronation Road Caerphilly Road, Cardiff	
DCPS:1073145982	Ton Yr Ywen Primary School, Maesycoed Road, Cardiff	
DCPS:1161809366	Tredegarville Primary School, Glossop Road, Adamsdown.	 CF24 0JT
